playerID,year,contractSalary,contractCreateDate,contractExpireDate,year_signed,contract_years
00-0027608,2012,0.467338,2010-03-01,2014-03-01,2010,4
00-0028400,0,0.555,,0002-03-01,0,2
00-0035613,2019,0.585667,2019-03-01,2022-03-01,2019,3
00-0033662,2022,0.9775,2021-03-01,2023-03-01,2021,2
00-0030094,2016,0.577529,2013-03-01,2017-03-01,2013,4
00-0036082,2024,0.985,2024-03-01,2025-03-01,2024,1
00-0022870,2013,6.416667,2009-03-01,2015-03-01,2009,6
00-0036616,2026,26.0,2024-03-01,2028-03-01,2024,4
00-0029318,2013,0.536474,2012-03-01,2016-03-01,2012,4
00-0031566,2017,0.709733,2015-03-01,2019-03-01,2015,4
00-0029554,2015,0.536474,2012-03-01,2016-03-01,2012,4
00-0029426,2015,0.54775,2012-03-01,2016-03-01,2012,4
00-0035993,2023,2.627,2023-03-01,2024-03-01,2023,1
00-0026248,2008,0.547563,2008-03-01,2012-03-01,2008,4
00-0034668,2020,0.571667,2018-03-01,2021-03-01,2018,3
00-0027656,2014,9.0,2012-03-01,2018-03-01,2012,6
00-0035544,2021,0.585,2019-03-01,2022-03-01,2019,3
00-0033222,2022,0.965,2022-03-01,2023-03-01,2022,1
00-0030434,2019,6.2,2018-03-01,2021-03-01,2018,3
00-0023579,2014,12.13125,2012-03-01,2016-03-01,2012,4
00-0023436,2010,8.25,2005-03-01,2011-03-01,2005,6
00-0034590,2019,0.54,2019-03-01,2021-03-01,2019,2
00-0034198,2023,1.140833,2021-03-01,2024-03-01,2021,3
00-0027723,2020,2.5,2020-03-01,2021-03-01,2020,1
00-0036962,2024,1.973753,2021-03-01,2025-03-01,2021,4
00-0027077,2016,3.0,2015-03-01,2017-03-01,2015,2
00-0033929,2019,0.815419,2017-03-01,2021-03-01,2017,4
00-0031585,2021,1.1275,2021-03-01,2022-03-01,2021,1
00-0028068,2012,0.607145,2011-03-01,2015-03-01,2011,4
00-0029647,2017,1.625,2016-03-01,2018-03-01,2016,2
00-0026261,2008,0.536625,2008-03-01,2012-03-01,2008,4
00-0027018,2019,8.75,2014-03-01,2020-03-01,2014,6
00-0038038,2027,25.1,2025-03-01,2029-03-01,2025,4
00-0026153,2013,7.3,2012-03-01,2017-03-01,2012,5
00-0039306,2026,0.951667,2024-03-01,2027-03-01,2024,3
00-0032733,2018,0.51,2017-03-01,2019-03-01,2017,2
00-0022341,2010,1.759,2010-03-01,2011-03-01,2010,1
00-0021451,2006,0.5475,2006-03-01,2008-03-01,2006,2
00-0032892,2022,1.77,2022-03-01,2023-03-01,2022,1
00-0034162,2018,0.669389,2018-03-01,2022-03-01,2018,4
00-0031958,2018,2.275,2018-03-01,2020-03-01,2018,2
00-0040106,2026,0.988333,2025-03-01,2028-03-01,2025,3
00-0030064,2020,2.5,2020-03-01,2022-03-01,2020,2
00-0034588,2021,0.852,2021-03-01,2022-03-01,2021,1
00-0029212,2020,2.5,2020-03-01,2021-03-01,2020,1
00-0040546,2026,1.001667,2025-03-01,2028-03-01,2025,3
00-0038646,2025,1.03,2025-03-01,2026-03-01,2025,1
00-0022787,2008,8.0,2007-03-01,2013-03-01,2007,6
00-0030908,2020,0.6525,2019-03-01,2021-03-01,2019,2
00-0026225,2008,0.6005,2008-03-01,2012-03-01,2008,4
00-0033466,2023,1.2325,2023-03-01,2024-03-01,2023,1
00-0032272,2017,0.54,2017-03-01,2018-03-01,2017,1
00-0035294,2023,1.01,2023-03-01,2024-03-01,2023,1
00-0034071,2022,1.1875,2022-03-01,2023-03-01,2022,1
00-0027044,2009,0.653255,2009-03-01,2013-03-01,2009,4
00-0029672,2019,11.75,2017-03-01,2022-03-01,2017,5
00-0034763,2024,1.15,2024-03-01,2025-03-01,2024,1
00-0022073,2015,1.5,2015-03-01,2016-03-01,2015,1
00-0033687,2019,0.556667,2017-03-01,2020-03-01,2017,3
00-0024243,2024,2.0,2024-03-01,2025-03-01,2024,1
00-0033323,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0023846,2008,0.365,2006-03-01,2009-03-01,2006,3
00-0033246,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0028033,2014,0.6403,2011-03-01,2015-03-01,2011,4
00-0024234,2016,8.0,2015-03-01,2019-03-01,2015,4
00-0034623,2024,1.055,2024-03-01,2025-03-01,2024,1
00-0031952,2018,0.603907,2015-03-01,2019-03-01,2015,4
00-0036411,2025,21.025,2024-03-01,2028-03-01,2024,4
00-0036107,2021,0.761667,2020-03-01,2023-03-01,2020,3
00-0036309,2026,13.0,2024-03-01,2027-03-01,2024,3
00-0037816,2023,1.085979,2022-03-01,2026-03-01,2022,4
00-0030062,2016,12.0,2016-03-01,2020-03-01,2016,4
00-0029683,2015,0.750208,2012-03-01,2016-03-01,2012,4
00-0020426,2008,4.551,2005-03-01,2010-03-01,2005,5
00-0033566,2024,1.8,2024-03-01,2025-03-01,2024,1
00-0033941,2022,8.75,2021-03-01,2025-03-01,2021,4
00-0028125,2014,0.57,2014-03-01,2015-03-01,2014,1
00-0029992,2015,0.496333,2013-03-01,2016-03-01,2013,3
00-0035714,2019,0.585,2019-03-01,2022-03-01,2019,3
00-0031936,2015,1.168271,2015-03-01,2019-03-01,2015,4
00-0040077,2027,1.09357,2025-03-01,2029-03-01,2025,4
00-0022736,2015,0.97,2015-03-01,2016-03-01,2015,1
00-0027955,2021,15.5,2018-03-01,2022-03-01,2018,4
00-0030488,2013,0.589625,2013-03-01,2017-03-01,2013,4
00-0011022,2006,8.398529,2002-03-01,2010-03-01,2002,8
00-0023516,2017,5.25,2016-03-01,2019-03-01,2016,3
00-0024405,2011,0.535,2009-03-01,2012-03-01,2009,3
00-0034433,2018,0.636051,2018-03-01,2022-03-01,2018,4
00-0038556,2024,1.347506,2023-03-01,2027-03-01,2023,4
00-0034243,2019,0.573333,2018-03-01,2021-03-01,2018,3
00-0032130,2017,0.1224,2017-03-01,2018-03-01,2017,1
00-0035297,2019,0.66196,2019-03-01,2023-03-01,2019,4
00-0032789,2016,0.621177,2016-03-01,2020-03-01,2016,4
00-0033299,2017,0.636265,2017-03-01,2021-03-01,2017,4
00-0035935,2022,0.8825,2022-03-01,2024-03-01,2022,2
00-0034683,2021,0.669389,2018-03-01,2022-03-01,2018,4
00-0030504,2017,2.5,2017-03-01,2019-03-01,2017,2
00-0032189,2016,0.600957,2015-03-01,2019-03-01,2015,4
00-0024343,2006,0.5,2006-03-01,2010-03-01,2006,4
00-0027859,2014,8.083333,2010-03-01,2016-03-01,2010,6
00-0026154,2008,2.6,2008-03-01,2013-03-01,2008,5
00-0033815,2018,0.525,2018-03-01,2020-03-01,2018,2
00-0033731,2018,0.555,2017-03-01,2020-03-01,2017,3
00-0034788,2022,0.895,2022-03-01,2023-03-01,2022,1
00-0030776,2018,1.25,2018-03-01,2019-03-01,2018,1
00-0033590,2021,0.78,2021-03-01,2022-03-01,2021,1
00-0040131,2027,1.675893,2025-03-01,2029-03-01,2025,4
00-0033120,2020,17.5,2020-03-01,2024-03-01,2020,4
00-0034736,2022,0.965,2022-03-01,2023-03-01,2022,1
00-0036265,2022,1.321458,2020-03-01,2024-03-01,2020,4
00-0026290,2013,3.0,2012-03-01,2014-03-01,2012,2
00-0032793,2016,0.54,2016-03-01,2019-03-01,2016,3
00-0033466,2020,0.9625,2020-03-01,2021-03-01,2020,1
00-0028005,2014,0.68375,2011-03-01,2015-03-01,2011,4
00-0035593,2020,0.180212,2020-03-01,2021-03-01,2020,1
00-0030023,2020,0.825,2020-03-01,2021-03-01,2020,1
00-0033734,2021,0.85,2021-03-01,2022-03-01,2021,1
00-0040248,2027,1.075418,2025-03-01,2029-03-01,2025,4
00-0037842,2025,1.03,2025-03-01,2026-03-01,2025,1
00-0029001,1,0.465,,0002-03-01,0,2
00-0031411,2023,21.0,2019-03-01,2024-03-01,2019,5
00-0007091,2013,3.625,2013-03-01,2015-03-01,2013,2
00-0031016,2015,0.51,2015-03-01,2016-03-01,2015,1
00-0028166,2013,0.522274,2011-03-01,2015-03-01,2011,4
00-0031382,2015,0.868727,2014-03-01,2018-03-01,2014,4
00-0033949,2021,1.04,2021-03-01,2022-03-01,2021,1
00-0031339,2019,4.5,2019-03-01,2021-03-01,2019,2
00-0032268,2016,6.053494,2015-03-01,2019-03-01,2015,4
00-0031570,2015,0.705205,2015-03-01,2019-03-01,2015,4
00-0032262,2019,14.0,2019-03-01,2025-03-01,2019,6
00-0034098,2018,0.57,2018-03-01,2021-03-01,2018,3
00-0035241,2022,1.656664,2019-03-01,2023-03-01,2019,4
00-0037522,2023,0.8325,2023-03-01,2025-03-01,2023,2
00-0031870,2019,0.6,2018-03-01,2020-03-01,2018,2
00-0027796,2020,1.05,2020-03-01,2021-03-01,2020,1
00-0029546,2019,3.125,2019-03-01,2021-03-01,2019,2
00-0032896,2020,0.825,2020-03-01,2021-03-01,2020,1
00-0031349,2018,2.914,2018-03-01,2019-03-01,2018,1
00-0034729,2018,0.676251,2018-03-01,2022-03-01,2018,4
00-0030089,2018,2.5,2018-03-01,2019-03-01,2018,1
00-0040743,2027,2.701182,2025-03-01,2029-03-01,2025,4
00-0026175,2014,9.75,2011-03-01,2016-03-01,2011,5
00-0034633,2021,0.535,2019-03-01,2022-03-01,2019,3
00-0034379,2022,0.6825,2021-03-01,2023-03-01,2021,2
00-0035689,2019,0.8804,2019-03-01,2023-03-01,2019,4
00-0031228,2018,6.5,2018-03-01,2022-03-01,2018,4
00-0024237,2015,3.0,2013-03-01,2017-03-01,2013,4
00-0027860,2016,13.5,2014-03-01,2019-03-01,2014,5
00-0031361,2021,3.0,2021-03-01,2022-03-01,2021,1
00-0032827,2016,0.546667,2016-03-01,2019-03-01,2016,3
00-0029211,2012,0.600146,2012-03-01,2016-03-01,2012,4
00-0040192,2025,1.130054,2025-03-01,2029-03-01,2025,4
00-0026248,2010,0.547563,2008-03-01,2012-03-01,2008,4
00-0037249,2022,1.450472,2022-03-01,2026-03-01,2022,4
00-0040344,2026,0.991667,2025-03-01,2028-03-01,2025,3
00-0026335,2015,3.5,2013-03-01,2017-03-01,2013,4
00-0034192,2020,0.572,2018-03-01,2021-03-01,2018,3
00-0031866,2018,0.555,2018-03-01,2019-03-01,2018,1
00-0040304,2026,0.991667,2025-03-01,2028-03-01,2025,3
00-0032257,2018,5.203333,2018-03-01,2021-03-01,2018,3
00-0038416,2023,0.906667,2023-03-01,2026-03-01,2023,3
00-0034278,2020,0.653451,2018-03-01,2022-03-01,2018,4
00-0029690,2015,0.760169,2012-03-01,2016-03-01,2012,4
00-0036248,2021,3.410088,2020-03-01,2024-03-01,2020,4
00-0033681,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0036150,2021,0.765667,2020-03-01,2023-03-01,2020,3
00-0021451,2005,0.38,2005-03-01,2006-03-01,2005,1
00-0032549,2020,2.133,2020-03-01,2021-03-01,2020,1
00-0030577,2016,1.895438,2013-03-01,2017-03-01,2013,4
00-0036447,2022,0.761667,2020-03-01,2023-03-01,2020,3
00-0033641,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0038708,2025,0.905,2023-03-01,2026-03-01,2023,3
00-0025416,2018,6.0,2015-03-01,2019-03-01,2015,4
00-0039868,2026,1.222459,2024-03-01,2028-03-01,2024,4
00-0036557,2026,15.0,2025-03-01,2027-03-01,2025,2
00-0027972,2014,6.501961,2014-03-01,2018-03-01,2014,4
00-0033748,2018,0.6,2018-03-01,2020-03-01,2018,2
00-0029878,2016,1.05,2016-03-01,2018-03-01,2016,2
00-0036076,2020,0.763,2020-03-01,2023-03-01,2020,3
00-0024102,2007,0.3625,2006-03-01,2009-03-01,2006,3
00-0032263,2018,0.846461,2015-03-01,2019-03-01,2015,4
00-0032148,2018,0.585,2017-03-01,2019-03-01,2017,2
00-0038824,2025,0.8775,2024-03-01,2026-03-01,2024,2
00-0029676,2014,4.066126,2012-03-01,2016-03-01,2012,4
00-0033655,2018,0.555,2017-03-01,2020-03-01,2017,3
00-0036391,2020,1.14421,2020-03-01,2024-03-01,2020,4
00-0032792,2020,2.0,2020-03-01,2021-03-01,2020,1
00-0035526,2025,17.0,2022-03-01,2026-03-01,2022,4
00-0037614,2023,2.017544,2022-03-01,2026-03-01,2022,4
00-0027997,2012,0.831875,2011-03-01,2015-03-01,2011,4
00-0025413,2011,1.8,2007-03-01,2012-03-01,2007,5
00-0036846,2024,0.89361,2021-03-01,2025-03-01,2021,4
00-0036279,2021,0.843137,2020-03-01,2024-03-01,2020,4
00-0033366,2018,0.48,2018-03-01,2019-03-01,2018,1
00-0023448,2016,6.0,2015-03-01,2018-03-01,2015,3
00-0033291,2018,0.48,2018-03-01,2019-03-01,2018,1
00-0023445,2015,10.0,2014-03-01,2017-03-01,2014,3
00-0036189,2023,0.75,2023-03-01,2024-03-01,2023,1
00-0029597,2015,2.356,2015-03-01,2016-03-01,2015,1
00-0027870,2012,2.85135,2010-03-01,2015-03-01,2010,5
00-0030110,2013,0.556287,2013-03-01,2017-03-01,2013,4
00-0024220,2015,6.75,2011-03-01,2016-03-01,2011,5
00-0033901,2017,1.102259,2017-03-01,2021-03-01,2017,4
00-0036469,2021,0.808333,2021-03-01,2024-03-01,2021,3
00-0038095,2022,1.07922,2022-03-01,2026-03-01,2022,4
00-0033494,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0029549,2013,0.542281,2012-03-01,2016-03-01,2012,4
00-0040557,2027,0.995,2025-03-01,2028-03-01,2025,3
00-0034603,2018,0.575,2018-03-01,2021-03-01,2018,3
00-0031268,2016,0.6,2015-03-01,2018-03-01,2015,3
00-0035462,2021,0.7425,2021-03-01,2023-03-01,2021,2
00-0031826,2017,0.526667,2015-03-01,2018-03-01,2015,3
00-0023624,2014,1.375,2013-03-01,2015-03-01,2013,2
00-0040784,2028,2.85053,2025-03-01,2029-03-01,2025,4
00-0031583,2020,17.0,2019-03-01,2023-03-01,2019,4
00-0034444,2018,0.571667,2018-03-01,2021-03-01,2018,3
00-0033907,2025,1.5,2025-03-01,2026-03-01,2025,1
00-0030711,2017,0.585,2017-03-01,2019-03-01,2017,2
00-0032787,2017,0.1224,2017-03-01,2018-03-01,2017,1
00-0024394,2012,1.5,2011-03-01,2013-03-01,2011,2
00-0027853,2018,0.88,2018-03-01,2019-03-01,2018,1
00-0039372,2027,1.090509,2024-03-01,2028-03-01,2024,4
00-0037190,2025,8.3627,2022-03-01,2026-03-01,2022,4
00-0030670,2017,0.615,2017-03-01,2018-03-01,2017,1
00-0031560,2017,0.752183,2017-03-01,2018-03-01,2017,1
00-0036667,2023,0.890693,2021-03-01,2025-03-01,2021,4
00-0033435,2019,0.5625,2018-03-01,2020-03-01,2018,2
00-0032353,2018,0.63,2018-03-01,2019-03-01,2018,1
00-0034351,2025,10.0,2025-03-01,2026-03-01,2025,1
00-0033747,2018,0.555,2017-03-01,2020-03-01,2017,3
00-0037249,2023,1.450472,2022-03-01,2026-03-01,2022,4
00-0025465,2009,0.601813,2007-03-01,2011-03-01,2007,4
00-0034297,2018,0.575,2018-03-01,2021-03-01,2018,3
00-0032911,2019,2.75,2019-03-01,2022-03-01,2019,3
00-0031890,2016,0.5325,2016-03-01,2018-03-01,2016,2
00-0031084,2015,0.577058,2014-03-01,2018-03-01,2014,4
00-0039580,2025,0.95,2024-03-01,2027-03-01,2024,3
00-0035094,2020,0.585333,2019-03-01,2022-03-01,2019,3
00-0030540,2017,0.615,2017-03-01,2018-03-01,2017,1
00-0031551,2025,1.255,2025-03-01,2026-03-01,2025,1
00-0027858,2011,8.333333,2010-03-01,2016-03-01,2010,6
00-0032950,2018,6.669085,2016-03-01,2020-03-01,2016,4
00-0034834,2020,0.9048,2018-03-01,2022-03-01,2018,4
00-0039653,2025,0.946667,2024-03-01,2027-03-01,2024,3
00-0032747,2018,0.49,2016-03-01,2019-03-01,2016,3
00-0036749,2024,0.985,2024-03-01,2025-03-01,2024,1
00-0036400,2021,0.873341,2020-03-01,2024-03-01,2020,4
00-0032170,2015,0.630954,2015-03-01,2019-03-01,2015,4
00-0027775,0,0.73,,0001-03-01,0,1
00-0031016,2016,0.671888,2014-03-01,2018-03-01,2014,4
00-0032369,2016,0.542667,2016-03-01,2019-03-01,2016,3
00-0033868,2027,40.0,2025-03-01,2029-03-01,2025,4
00-0032054,2019,4.0,2019-03-01,2020-03-01,2019,1
00-0027007,2012,1.8,2009-03-01,2014-03-01,2009,5
00-0020873,2002,0.301833,2002-03-01,2005-03-01,2002,3
00-0027946,2013,3.146501,2011-03-01,2015-03-01,2011,4
00-0032889,2016,1.30841,2016-03-01,2020-03-01,2016,4
00-0030059,2019,9.0,2019-03-01,2020-03-01,2019,1
00-0039746,2025,1.184241,2024-03-01,2028-03-01,2024,4
00-0020840,2013,3.5,2010-03-01,2014-03-01,2010,4
00-0028420,2011,0.0,2011-03-01,2014-03-01,2011,3
00-0036903,2026,7.0,2025-03-01,2028-03-01,2025,3
00-0039821,2025,1.498986,2024-03-01,2028-03-01,2024,4
00-0035609,2020,0.585,2019-03-01,2022-03-01,2019,3
00-0029597,2020,5.0,2019-03-01,2023-03-01,2019,4
00-0037287,2022,0.964468,2022-03-01,2026-03-01,2022,4
00-0038498,2023,0.901667,2023-03-01,2026-03-01,2023,3
00-0030142,2016,2.15,2016-03-01,2019-03-01,2016,3
00-0030511,2014,0.67125,2013-03-01,2017-03-01,2013,4
00-0039244,2024,0.945,2024-03-01,2027-03-01,2024,3
00-0037122,2024,0.985,2024-03-01,2025-03-01,2024,1
00-0033992,2018,0.555,2017-03-01,2020-03-01,2017,3
00-0035000,2020,0.1428,2020-03-01,2021-03-01,2020,1
00-0031175,2021,1.175,2021-03-01,2022-03-01,2021,1
00-0027883,2011,1.329424,2010-03-01,2014-03-01,2010,4
00-0027714,2017,6.4,2014-03-01,2019-03-01,2014,5
00-0036883,2022,1.039286,2021-03-01,2025-03-01,2021,4
00-0036824,2021,0.81,2021-03-01,2024-03-01,2021,3
00-0036096,2021,0.764167,2020-03-01,2023-03-01,2020,3
00-0033449,2021,0.78,2021-03-01,2022-03-01,2021,1
00-0035790,2021,0.763,2020-03-01,2023-03-01,2020,3
00-0035489,2020,0.675,2020-03-01,2021-03-01,2020,1
00-0022897,2014,0.535947,2011-03-01,2015-03-01,2011,4
00-0028089,2012,0.556685,2011-03-01,2015-03-01,2011,4
00-0035295,2019,0.66758,2019-03-01,2023-03-01,2019,4
00-0039535,2024,0.95,2024-03-01,2027-03-01,2024,3
00-0024324,2011,2.95,2010-03-01,2015-03-01,2010,5
00-0039802,2025,0.84,2025-03-01,2026-03-01,2025,1
00-0032319,2020,0.825,2020-03-01,2021-03-01,2020,1
00-0029285,2018,15.0,2016-03-01,2021-03-01,2016,5
00-0022044,2014,8.957143,2010-03-01,2017-03-01,2010,7
00-0033869,2019,7.258109,2017-03-01,2021-03-01,2017,4
00-0030714,2017,0.615,2017-03-01,2018-03-01,2017,1
00-0026154,2015,3.2875,2014-03-01,2018-03-01,2014,4
00-0030309,2015,0.49,2014-03-01,2016-03-01,2014,2
00-0032148,2019,0.615,2019-03-01,2021-03-01,2019,2
00-0026292,2011,0.470425,2008-03-01,2012-03-01,2008,4
00-0037384,2022,0.858333,2022-03-01,2025-03-01,2022,3
00-0035655,2025,4.0,2025-03-01,2027-03-01,2025,2
00-0029643,2020,13.5,2019-03-01,2023-03-01,2019,4
00-0030768,2017,0.57,2016-03-01,2018-03-01,2016,2
00-0026157,2017,7.0,2013-03-01,2018-03-01,2013,5
00-0035993,2021,0.763333,2020-03-01,2023-03-01,2020,3
00-0027531,2012,0.406667,2010-03-01,2013-03-01,2010,3
00-0033545,2018,1.205744,2017-03-01,2021-03-01,2017,4
00-0040065,2026,0.993333,2025-03-01,2028-03-01,2025,3
00-0037266,2023,0.995873,2022-03-01,2026-03-01,2022,4
00-0036402,2020,0.851286,2020-03-01,2024-03-01,2020,4
00-0034072,2018,0.573,2018-03-01,2021-03-01,2018,3
00-0033885,2019,2.381336,2017-03-01,2021-03-01,2017,4
00-0030108,2021,3.040824,2021-03-01,2023-03-01,2021,2
00-0034664,2022,0.705,2022-03-01,2023-03-01,2022,1
00-0036655,2021,0.908422,2021-03-01,2025-03-01,2021,4
00-0032431,2018,0.63,2018-03-01,2019-03-01,2018,1
00-0022350,2012,2.3,2010-03-01,2013-03-01,2010,3
00-0035084,2019,0.587333,2019-03-01,2022-03-01,2019,3
00-0032424,2018,0.967595,2016-03-01,2020-03-01,2016,4
00-0034335,2021,0.688159,2018-03-01,2022-03-01,2018,4
00-0031019,2017,8.5,2017-03-01,2020-03-01,2017,3
00-0037288,2023,0.96357,2022-03-01,2026-03-01,2022,4
00-0030770,2020,2.8,2018-03-01,2021-03-01,2018,3
00-0026345,2014,8.5,2012-03-01,2017-03-01,2012,5
00-0029955,2016,0.675,2016-03-01,2017-03-01,2016,1
00-0026150,2014,9.7,2011-03-01,2016-03-01,2011,5
00-0027726,2,0.595,,0003-03-01,0,3
00-0034963,2022,0.8375,2021-03-01,2023-03-01,2021,2
00-0035667,2019,0.786653,2019-03-01,2023-03-01,2019,4
00-0028012,2015,3.5,2015-03-01,2017-03-01,2015,2
00-0033435,2022,0.9775,2021-03-01,2023-03-01,2021,2
00-0031385,2014,0.51,2014-03-01,2017-03-01,2014,3
00-0036963,2024,1.066315,2021-03-01,2025-03-01,2021,4
00-0028230,2011,0.468333,2011-03-01,2014-03-01,2011,3
00-0031281,2016,1.33396,2014-03-01,2018-03-01,2014,4
00-0031597,2022,1.035,2022-03-01,2023-03-01,2022,1
00-0027812,2017,1.666667,2017-03-01,2020-03-01,2017,3
00-0000585,2004,9.004575,2004-03-01,2011-03-01,2004,7
00-0027851,2010,0.461566,2010-03-01,2014-03-01,2010,4
00-0032201,2016,0.630681,2015-03-01,2019-03-01,2015,4
00-0040016,2026,1.106596,2025-03-01,2029-03-01,2025,4
00-0029008,2022,1.428889,2022-03-01,2026-03-01,2022,4
00-0030993,2017,0.6045,2014-03-01,2018-03-01,2014,4
00-0029561,2014,1.216295,2012-03-01,2016-03-01,2012,4
00-0036270,2022,0.891515,2020-03-01,2024-03-01,2020,4
00-0032169,2016,0.656422,2015-03-01,2019-03-01,2015,4
00-0026231,2012,7.0,2012-03-01,2014-03-01,2012,2
00-0035827,2024,1.2675,2022-03-01,2026-03-01,2022,4
00-0027946,2014,3.146501,2011-03-01,2015-03-01,2011,4
00-0035910,2022,0.705,2022-03-01,2023-03-01,2022,1
00-0037627,2023,0.853667,2022-03-01,2025-03-01,2022,3
00-0031754,2018,0.51,2017-03-01,2019-03-01,2017,2
00-0026236,2011,0.5125,2010-03-01,2012-03-01,2010,2
00-0031345,2022,27.5,2018-03-01,2023-03-01,2018,5
00-0028008,2022,3.5,2022-03-01,2023-03-01,2022,1
00-0036973,2021,3.224528,2021-03-01,2025-03-01,2021,4
00-0029421,2017,0.7825,2017-03-01,2019-03-01,2017,2
00-0040654,2027,0.988333,2025-03-01,2028-03-01,2025,3
00-0031264,2015,0.601813,2014-03-01,2018-03-01,2014,4
00-0040152,2025,1.540296,2025-03-01,2029-03-01,2025,4
00-0038604,2024,1.014577,2023-03-01,2027-03-01,2023,4
00-0038567,2024,1.156687,2023-03-01,2027-03-01,2023,4
00-0027060,2014,8.333333,2012-03-01,2018-03-01,2012,6
00-0031303,2015,0.731859,2014-03-01,2018-03-01,2014,4
00-0035787,2021,0.766667,2020-03-01,2023-03-01,2020,3
00-0033611,2022,1.1875,2022-03-01,2023-03-01,2022,1
00-0029682,2017,0.775,2017-03-01,2018-03-01,2017,1
00-0029957,0,0.465,,0002-03-01,0,2
00-0035423,2020,0.588333,2019-03-01,2022-03-01,2019,3
00-0034333,2025,22.5,2023-03-01,2027-03-01,2023,4
00-0031636,2017,0.51,2017-03-01,2019-03-01,2017,2
00-0027286,2010,0.408,2010-03-01,2013-03-01,2010,3
00-0036880,2025,28.0,2024-03-01,2028-03-01,2024,4
00-0032569,2025,4.2,2024-03-01,2026-03-01,2024,2
00-0034827,2021,2.792829,2018-03-01,2022-03-01,2018,4
00-0034658,2018,0.579412,2018-03-01,2021-03-01,2018,3
00-0032354,2022,1.0125,2021-03-01,2023-03-01,2021,2
00-0036788,2023,0.87,2023-03-01,2024-03-01,2023,1
00-0030558,2018,3.4,2018-03-01,2020-03-01,2018,2
00-0034445,2024,5.5,2023-03-01,2026-03-01,2023,3
00-0034845,2021,2.406674,2018-03-01,2022-03-01,2018,4
00-0039506,2025,0.948333,2024-03-01,2027-03-01,2024,3
00-0040072,2027,1.153413,2025-03-01,2029-03-01,2025,4
00-0027674,2018,7.0,2014-03-01,2019-03-01,2014,5
00-0038092,2024,1.0425,2024-03-01,2026-03-01,2024,2
00-0039006,2023,2.954455,2023-03-01,2027-03-01,2023,4
00-0038910,2024,0.901667,2023-03-01,2026-03-01,2023,3
00-0023750,2015,16.0,2012-03-01,2018-03-01,2012,6
00-0033275,2022,0.895,2022-03-01,2023-03-01,2022,1
00-0031367,2017,11.0,2017-03-01,2022-03-01,2017,5
00-0022923,2010,10.327417,2008-03-01,2014-03-01,2008,6
00-0034772,2020,0.794464,2018-03-01,2022-03-01,2018,4
00-0033750,2019,0.57,2018-03-01,2021-03-01,2018,3
00-0036356,2022,5.166014,2020-03-01,2024-03-01,2020,4
00-0031938,2021,1.0775,2021-03-01,2022-03-01,2021,1
00-0032138,2017,0.615,2017-03-01,2018-03-01,2017,1
00-0033063,2022,1.195,2020-03-01,2024-03-01,2020,4
00-0033703,2019,0.558333,2017-03-01,2020-03-01,2017,3
00-0020515,2002,0.9974,2001-03-01,2006-03-01,2001,5
00-0023465,2013,6.75,2009-03-01,2014-03-01,2009,5
00-0020515,2012,6.25,2010-03-01,2014-03-01,2010,4
00-0034585,2018,0.573333,2018-03-01,2021-03-01,2018,3
00-0036390,2023,1.17597,2020-03-01,2024-03-01,2020,4
00-0030020,2014,0.495667,2013-03-01,2016-03-01,2013,3
00-0036125,2023,0.75,2023-03-01,2024-03-01,2023,1
00-0038385,2026,0.9225,2025-03-01,2027-03-01,2025,2
00-0032780,2020,4.875,2020-03-01,2022-03-01,2020,2
00-0026832,2014,1.4,2014-03-01,2015-03-01,2014,1
00-0032138,2018,0.675,2018-03-01,2020-03-01,2018,2
00-0028292,2019,1.115,2019-03-01,2021-03-01,2019,2
00-0032054,2022,1.2725,2022-03-01,2023-03-01,2022,1
00-0033104,2019,0.91215,2019-03-01,2020-03-01,2019,1
00-0027696,2011,0.825736,2010-03-01,2014-03-01,2010,4
00-0033500,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0031399,2018,0.66,2017-03-01,2019-03-01,2017,2
00-0032441,2016,0.610089,2016-03-01,2020-03-01,2016,4
00-0034959,2025,1.3375,2025-03-01,2026-03-01,2025,1
00-0033411,2019,0.525,2018-03-01,2020-03-01,2018,2
00-0039077,2023,1.021245,2023-03-01,2027-03-01,2023,4
00-0040719,2025,1.329063,2025-03-01,2029-03-01,2025,4
00-0032725,2018,0.541667,2016-03-01,2019-03-01,2016,3
00-0033739,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0036302,2022,0.990478,2020-03-01,2024-03-01,2020,4
00-0029164,2019,2.5,2019-03-01,2020-03-01,2019,1
00-0036157,2024,1.2075,2024-03-01,2025-03-01,2024,1
00-0036925,2023,0.902676,2021-03-01,2025-03-01,2021,4
00-0026544,2021,1.075,2021-03-01,2022-03-01,2021,1
00-0034712,2020,0.675,2020-03-01,2021-03-01,2020,1
00-0026625,2011,0.399167,2009-03-01,2012-03-01,2009,3
00-0033636,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0030484,2017,4.8,2016-03-01,2019-03-01,2016,3
00-0030290,2014,0.563513,2013-03-01,2017-03-01,2013,4
